
刘光杰,南京理工大学,自动化系,通信与信息安全专家委员会委员。中国图形图像学会数字取证专家委员会委员。中国网络空间安全协会会员。江苏省系统工程学会会员。
秦华旺,南京理工大学,自动化系,中国兵工学会会员。江苏省系统工程学会会员。
郭玲,南京理工大学,自动化系,江苏省系统工程学会会员。
孔建寿,南京理工大学,自动化系,中国兵工学会会员。中国机械工程学会会员。江苏省系统工程学会理事。
李银伢,南京理工大学,自动化系,中国兵工学会会员。
王浩平,南京理工大学,自动化系,-南京理工大学中法自动化与信号国际联合实验室常务副主任。学术管理委员会委员。-法国自动化信息与信号LAGIS国家重点实验室学术管理委员会委员。-美国国家数学学会(AMS)会员，。-法国科学院所属的Kastler 科学家协会会员。美国国家数学学会(AMS)会员。工业电子协会(IE) 会员-法国动态系统建模。
薄煜明,南京理工大学,自动化系,江苏省自动化学会副理事长。
吴澄,清华大学,自动化系,现任清华大学国家 CIMS 工程技术研究中心主任。清华大学自动化系教授。
陈帅,南京理工大学,自动化系,中国航空学会会员。中国兵工学会会员。中国指挥与控制学会会员。江苏省系统工程学会会员。江苏省航空航天学会会员。
张和明,清华大学,自动化系,讲师 1999年7月-2011年11月 清华大学自动化系。副教授 2011年12月-至今 清华大学自动化系。
刘连臣,清华大学,自动化系,讲师 2005年12月-至今 清华大学自动化系。
张林鍹,清华大学,自动化系,助教/讲师 1998年12月-2000年12月 清华大学自动化系。讲师 2003年12月-至今 清华大学自动化系。副研究员 2007年3月-2008年3月 英国剑桥大学工程系制造研究所（IfM）。2001年-至今 中国系统仿真学会会员。负责人 基于GIS可视化华中电网电力资源优化配置及交易仿真系统。负责人 北京中丽制机信息化工程总体设计。
柴跃廷,清华大学,自动化系,在清华大学自动化系工作 2013年自今。任电子商务交易技术国家工程实验室 主任。国家电子商务示范城市创建工作专家咨询委员会专家组组长。国家标准化管理委员会电子商务标准化工作总体组组长。科技部现代服务业总体专家组副组长。
张佐,清华大学,自动化系,1995年12月至今 清华大学自动化系 讲师。
姚丹亚,清华大学,自动化系,1994年7月起在清华大学任教至今。
陈曦,清华大学,自动化系,1989年7月 1996年9月 北京航空航天大学软件工程研究所，助教、讲师。2003年7月-至今 清华大学自动化系智能与网络化系统研究中心，副研究员。
胡坚明,清华大学,自动化系,（清华大学党委组织部。
李力,清华大学,自动化系,讲师 2008年12月至今 清华大学自动化系。
贾庆山,清华大学,自动化系,讲师 2010年12月至今 清华大学自动化系。副教授 2006年8月至2007年2月 哈佛大学。
夏俐,清华大学,自动化系,讲师 2013年12月-至今 清华大学自动化系。自2016起; 中国运筹学学会会员。
周东华,清华大学,自动化系,清华大学自动化系主任（2008--2015）。目前任山东科技大学副校长，清华大学教授（双聘）。
黄德先,清华大学,自动化系,教研室副主任 1992年12月-1995年6月 中国石油大学（华东）自动化系 副教授。研究所所长 2000年12月-至今 清华大学自动化系 研究员。
叶昊,清华大学,自动化系,讲师 1998年7月-2007年12月 清华大学自动化系。副教授 2007年12月-至今 清华大学自动化系。
陈茂银,清华大学,自动化系,助理研究员 2006年12月-2008年3月 德国洪堡学者 2008年-至今 清华大学。
李衍达,清华大学,自动化系,1958年9月-1970年9月 清华大学电机系 助教。
陆文凯,清华大学,自动化系,研究员 2000年-2006年 清华大学自动化系。讲师 1996年-1998年 清华大学自动化系。
李梢,清华大学,自动化系,生物信息学教育部重点实验室 讲师 （2003.8－2004.12） 清华大学自动化系。
鲁继文,清华大学,自动化系,2016-2017年 IEEE信号处理学会信息取证与防伪技术委员会委员。2016年至今 中国计算机学会计算机视觉专委会委员。2015年至今 中国自动化学会模式识别与机器智能专委会委员。2016年至今 中国人工智能学会模式识别专委会委员。2016年至今 ICGIP’2017程序委员会主席 WACV’2017。
李旭春,清华大学,自动化系,1975年10月至1978年2月 天津市机械研究所 工人。2003年7月至今 北京电力电子学会理事。2008年9月至今 清华大学自动化系电力电子与运动控制实验室主任。
王焕钢,清华大学,自动化系,讲师 2009年1月-至今 清华大学自动化系。
杨耕,清华大学,自动化系,1985年1月-1986年12月 西安理工大学助教。讲师 1987年1月-1988年3月日本国立福井大学工学部。客座研究员 1992年4月-1994年10月日本春日电机(株)。主任研究员 1994年10月-1995年6月 西安理工大学。副教授 1995年6月-1999年12月 西安理工大学。教授 1995年6月-1999年12月 中日合资西安春日电气公司。总经理 2000年5月-至今 清华大学。
戴琼海,清华大学,自动化系,1999年至今在清华大学自动化系工作。
陈峰,清华大学,自动化系,讲师 2003年2月-2011年12月 清华大学自动化系。副教授 2009年2月-2009年9月 美国Carnegie Mellon大学（CMU）。
汪小我,清华大学,自动化系,讲师 2011年12月 2015年12月 清华大学。副教授 2012年3月 2013年3月 美国加州大学伯克利分校。
吴热冰,清华大学,自动化系,副教授 2011年9月-10月日本理化学研究所。与普林斯顿大学H. Rabitz教授合作。
张靖,清华大学,自动化系,讲师 2010年12月至今 清华大学自动化系。
宋靖雁,清华大学,自动化系,1988年7月-1999年7月 清华大学自动化系 助教。副系主任 2005年12月-至今 清华大学自动化系 教授。
梁 斌,清华大学,自动化系,研究员 2003年3月－2007年11月 航天科技集团鑫诺卫星通讯公司。副总工程师 2007年11月－至今 清华大学自动化系。
程农,清华大学,自动化系,2009年10月至今 担任中国航空学会制导、导航与控制分会委员。担任2010中国导航。制导与控制学术会议程序委员会委员 担任第三届中国导航。制导与控制学术会议程序委员会委员 担任第二届中国导航。
李清,清华大学,自动化系,讲师 2000年3月-2001年8月 清华大学自动化系。副教授 2013年12月-至今 清华大学自动化系。从2007年开始参与了我国大飞机联合工程队的工作及后续研究。国防科技工业标准化委员会。北京市教育委员会。北京市高等教育精品教材(北京市教育委员会)。
程朋,清华大学,自动化系,讲师 2002年12月-至今 清华大学自动化系。副教授 2003年11月-2005年2月 美国普度大学工业工程学院。
陈彩莲,上海交通大学,自动化系,2013.12～至今，上海交通大学自动化系, 教授。2008.04～2013.12，上海交通大学自动化系, 副教授。2006.02～2006.05，香港城市大学制造工程与工程管理学系, 高级副研究员。2007.02，被授予英国 Meet The Scientist 研究员。中国仪器仪表学会和教育部高等学校教学指导委员会。中国仪器仪表学会和教育部高等学校教学指导委员会。杨 博，上海交通大学自动化系，教授。化存卿，上海交通大学信息安全学院，副教授。龙承念，上海交通大学自动化系，教授。杜素果，上海交通大学安泰经济管理学院，副教授。
蔡云泽,上海交通大学,自动化系,2008/10-2008/12，日本秋田県立大学，电子工程系，流动研究员。2012/8-2013/8， 太仓市经济技术开发区新区管委会 副书记（挂职）。2014/4-2015/5， 上海交通大学科研生产质量管理办公室 主任助理（挂职）。上海市科学技术委员会。
傅  山,上海交通大学,自动化系,现为上海交大电信学院自动化系教授。人机环智能系统研究所主任。在此之前，任英国Cranfield University 工程学院高级讲师和图像处理实验室主任。
关新平,上海交通大学,自动化系,2007.09至今，上海交通大学自动化系，教授，博导。2009.04至今， 系统控制与信息处理 教育部重点实验室，主任。1998.09-2008.04，燕山大学电气工程学院，教授，博导，院长。1997.09-1998.08，燕山大学电气工程学院，副院长。
李少远,上海交通大学,自动化系,河北工业大学自动化装置研究所 助理工程师。河北工业大学电气工程系 讲师。河北工业大学电气工程系 副教授。上海交通大学自动化系 教授。
龙承念,上海交通大学,自动化系,2009/01 2010/12，上海交通大学，自动化系，副教授。2005/01 2008/12，燕山大学，自动化系，副教授。1999/07 2004/12，燕山大学，自动化系，助教、讲师。国际学术会议技术程序委员会委员。
卢俊国,上海交通大学,自动化系,2005.08---2013.12 上海交通大学自动化系 副教授。
苏剑波,上海交通大学,自动化系,1997年9月 现在： 上海交通大学自动化系副教授 (自1998年4月)。自动化系系主任(2001年7月-2004年10月)。中国自动化学会理事。2000年 The Third Asian Control Conference程序委员会副主席。
汪小帆,上海交通大学,自动化系,1999.08-2000.08 香港城市大学电子工程系 助理研究员。2002.01至今 上海交通大学电子信息与电气工程学院教授、博导。2004.10-2011.4 上海交通大学电子信息与电气工程学院副院长。2010.01 至今 上海交通大学致远学院常务副院长。
杨  明,上海交通大学,自动化系,2005-2011：上海交通大学自动化系，副教授。2012-至今：上海交通大学自动化系，教授，博导。
张卫东,上海交通大学,自动化系,1998.06-1999.11 上海交大 自动化系 副教授。1999.12-至今 上海交大 自动化系 教授。2000.12-至今 上海交大 自动化系 博导。2005.01 入选学院首批12位责任教授。2011.01 入选上海交通大学特聘教授。
袁景淇,上海交通大学,自动化系,1998/07-2000/06 华东理工大学自动化系教授、系主任。1992/01-2000/06 华东理工大学生物反应器工程国家重点实验室控制分室主任。1990/11-1998/06 华东理工大学自动化系副教授。
戴文斌,上海交通大学,自动化系,2013.02 － 2013.05，新西兰奥克兰大学，兼任讲师。2013.01 － 2013.04，新西兰Unitec理工大学，兼任讲师。
李德伟,上海交通大学,自动化系,04/2011 至今 上海交通大学自动化系副研究员。05/2011-12/2011 香港科技大学化学与分子工程系助理研究员。09/2002-06/2004 四川德阳杰特工程公司工程师。05/1999-09/2002 四川鼎天电子产业有限公司软件工程师。06/1998-05/1999 新加坡星域控制工程公司成都分公司销售工程师。10/1995-06/1998 中国第二重型机械集团公司设计研究院电气工程师。07/1993-10/1995 汕头海洋集团公司助理工程师。
范启富,上海交通大学,自动化系,1985/03 1992/09，西北工业大学，自动控制系，助教，讲师。1997/04 2000/02，日本三菱电机，生产系统研究所，研究员。2002/05 现在，上海交通大学，电子信息与电气工程学院自动化系，副教授。
黄晓霖,上海交通大学,自动化系,2016 至今 上海交通大学 副教授。2015-2016 鲁汶大学（KU Leuven） 自由研究员（兼）。
高  岳,上海交通大学,自动化系,2009-2012，美国康奈尔大学，计算机系，助教。2008-2009，美国Epic System公司，软件工程师。
吴开杰,上海交通大学,自动化系,2) 2008.06~2010.12，上海交通大学，生命科学技术学院，助理研究员。3) 2011.01~2013.12，上海交通大学，生物医学工程学院，助理研究员。4) 2014.01~2014.12，上海交通大学，电子信息与电气工程学院，助理研究员。5) 2015.01~至今，上海交通大学，电子信息与电气工程学院，副研究员。
邹媛媛,上海交通大学,自动化系,2017/04-至今 上海交通大学 副教授。2012/09-2017/03 华东理工大学 副教授。2009/09-2012/08 华东理工大学 讲师。
翁正新,上海交通大学,自动化系,1997.06~今, 上海交通大学，自动化系，副教授。
何建平,上海交通大学,自动化系,程序委员会委员： IEEE GLOBECOM 14-17, IEEE ICC 14-17, et al.。
丁红兵,天津大学,自动化系,2015.01-至今 天津大学 电气与自动化工程学院 讲师。
车延博,天津大学,自动化系,1998.06-2003.06 天津大学电气与自动化工程学院，讲师。1996.03-至今 天津大学自动化系任教。天津市电源技术研究会理事长。
赵宇明,上海交通大学,自动化系,1995年8月~1997年7月，上海交通大学图像处理与模式识别研究所 讲师。1997年8月~现在，上海交通大学图像处理与模式识别研究所 副教授。
左志强,天津大学,自动化系,2008.08-2010.07 香港城市大学 研究员。现任天津大学电气与自动化工程学院教授。曾任天津市过程检测与控制重点实验室副主任。
齐俊桐,天津大学,自动化系,2009.07-2010.12 中国科学院沈阳自动化研究所，助理研究员。2015.01-今：中国农业航空产业技术创新战略联盟 理事。2015.06-今：中关村特种机器人联盟 理事。2014.12-今：辽宁省人工智能学会 理事。2015年：国际信息论会议，组织委员会，副主席。2014年：国际智能无人系统会议，出版委员会，主席。2015年：国际控制论大会，组织委员会，副主席。2015年：国际智能无人系统会议，国际程序委员会，委员。2012年：国际智能机器人与应用会议，国际程序委员会，委员。2 013年：国际智能机器人与应用会议，国际程序委员会，委员。2014年：国际智能机器人与应用会议，国际程序委员会，委员。2013年：国际控制与容错控制会议，国际程序委员会，委员。
王议锋,天津大学,自动化系,美国电气与电子工程学会会员（ IEEE Member ）。中国电源学会个人高级会员。天津市光伏逆变器及调试装置重点实验室学术委员会委员。
孙立军,天津大学,自动化系,2014.12-2016.06 英国肯特大学，工程与数字艺术学院，从事研究工作。1998.08-1999.09 河北省井陉矿务局焦化厂工作。
朱善迎,上海交通大学,自动化系,2015/11-至今，上海交通大学，讲师。
吴爱国,天津大学,自动化系,1997年以来担任天津大学 ― 霍韦尔楼宇自动化中心主任。1999年在天津大学电气与自动化工程学院晋升教授。2002~2015年担任天津大学自动化系主任。2015年以来担任天津大学电气与自动化学院学术委员会副主任。中国自动化学会应用委员会委员。建设部勘察设计司建筑智能化专家。天津市建交委建筑智能化与信息化首席专家。天津市自动化学会理事。天津市仪器仪表学会理事。天津市就业促进会副会长。
李冬辉,天津大学,自动化系,1996.07-2002.06 天津大学电气与自动化工程学院，副教授。2012.01-至今：中国电工技术学会电力电子学会 理事。
何熠,天津大学,自动化系,2016.01-至今 天津大学电气自动化与信息工程学院自动化系，讲师。2007/04-2014.12 ，天津大学，电气与自动化工程学院自动化系，讲师。
孟庆浩,天津大学,自动化系,2004.06-至今 天津大学电气与自动化工程学院，教授。2003.06-2004.05 天津大学电气与自动化工程学院，副教授。1999.07-2000.07 河北工业大学自动化系，副教授。1997.07-1999.06 河北工业大学自动化系，讲师。
高忠科,天津大学,自动化系,2010.09-2013.06 天津大学电气与自动化工程学院,讲师;。担任英国皇家学会旗下国际学术期刊 Royal Society Open Science (SCI。担任中国指挥与控制学会网络科学与工程专委会委员。担任中国工业与应用数学学会复杂网络与复杂系统专委会委员。担任 中国自动化学会能源互联网专委会委员。担任第十届、十一届和十二届中国复杂网络会议程序委员会委员。担任第十六届和第十七届美国 IEEE HASE 会议程序委员会委员。
夏超英,天津大学,自动化系,2008.11 至今： 中国电工学会高级会员。2009.11-2013.11 ：中国能源学会第二届理事会理事。2012.03 至今：天津法院知识产权审判技术咨询专家。2012.09 至今： 北京新能源汽车协会理事。北京新能源汽车产业联盟专家委员会委员。2012.12 至今： 天津新能源汽车产业技术创新联盟专家委员会委员。
崔自强,天津大学,自动化系,IEEE 会员，中国仪器仪表学会传感器分会理事。
董娜,天津大学,自动化系,2009/04-2010/01 香港理工大学，工业系统工程系，研究助理。
龚惠兴,天津大学,自动化系,1999-2008 中国科学技术大学信息科学技术学院 院长。1998-2002 中国工程院信息与电子学部副主任。1994-2006 国防科工委（现总装备部）卫星有效载荷及应用专家组专家。1986-1991 中国科学院上海技术物理研究所，研究员。中国仪器仪表学会副理事长。
程泽,天津大学,自动化系,2005.04-2016.05 天津大学电气与自动化工程学院，电工电子技术中心，讲师。
曾明,天津大学,自动化系,2011.12 至今 天津大学机器人与自主系统研究所，副所长。2009.01-2009.11 香港城市大学 MEEM ，高级副研究员。2014.01 至今：中国人工智能学会智能产品与产业工作委员会委员。
徐英,天津大学,自动化系,天津大学主任单位）。天津大学为副主任单位）。中国多相流测试学会委员。
翟路生,天津大学,自动化系,5th International Workshop on Process Tomography (IWPT-5) 学术委员会委员。
薛婷,天津大学,自动化系,美国 OSA 光学学会会员。
魏熙乐,天津大学,自动化系,2014.02-至今：重庆市涪陵中心医院肾内科客座教授。
